transaction_id,customer_id,transaction_datetime,amount,transaction_type,merchant_name,category,fraud_flag
320,5435,2023-01-06 19:31:27,17.7,Purchase,Shell,Education,no_fraud
321,1404,2023-01-06 19:50:58,30.47,Purchase,Walgreens,Travel,no_fraud
322,6918,2023-01-06 20:23:27,17.88,Purchase,Verizon,Healthcare,no_fraud
323,8288,2023-01-06 21:37:56,16.46,Purchase,Whole Foods,Shopping,no_fraud
324,502,2023-01-06 22:10:01,18.51,Purchase,Microsoft,Utilities,no_fraud
325,1017,2023-01-06 22:14:27,18.84,Purchase,Hair Salon,Shopping,no_fraud
326,172,2023-01-06 22:29:27,52.05,Refund,Electronics Store,Dining,no_fraud
327,9973,2023-01-06 23:42:13,24.58,Purchase,Hardware Store,Dining,no_fraud
328,6553,2023-01-06 23:55:41,15.63,Purchase,Amazon,Groceries,no_fraud
329,5843,2023-01-07 00:20:16,45.05,Purchase,Microsoft,Groceries,no_fraud
330,6221,2023-01-07 00:35:45,34.8,Purchase,Target,Utilities,no_fraud
331,1827,2023-01-07 01:05:00,8.94,Purchase,Netflix,Transportation,no_fraud
332,5820,2023-01-07 01:05:23,27.34,Purchase,Department Store,Travel,no_fraud
333,9675,2023-01-07 01:16:27,5.03,Purchase,Walmart,Utilities,no_fraud
334,3300,2023-01-07 01:18:59,18.08,Purchase,Airbnb,Healthcare,no_fraud
335,8959,2023-01-07 01:35:49,1083.93,Deposit,N/A,Deposit,no_fraud
336,471,2023-01-07 02:27:21,22.1,Purchase,Verizon,Home,no_fraud
337,3347,2023-01-07 03:37:22,25.5,Purchase,Costco,Healthcare,no_fraud
338,8639,2023-01-07 04:21:18,32.74,Purchase,Spotify,Utilities,no_fraud
339,3555,2023-01-07 05:00:18,23.12,Purchase,Starbucks,Transportation,no_fraud
340,2698,2023-01-07 05:15:16,19.49,Purchase,Apple,Shopping,no_fraud
341,339,2023-01-07 05:19:24,18.4,Purchase,Google,Utilities,no_fraud
342,630,2023-01-07 05:57:32,13.9,Purchase,Coffee Shop,Travel,no_fraud
343,2910,2023-01-07 06:00:19,12.59,Purchase,T-Mobile,Transportation,no_fraud
344,7662,2023-01-07 06:04:34,23.84,Purchase,Walgreens,Dining,no_fraud
345,8744,2023-01-07 06:15:33,17.73,Purchase,CVS,Groceries,no_fraud
346,2090,2023-01-07 06:45:20,32.73,Purchase,Comcast,Groceries,no_fraud
347,2143,2023-01-07 06:57:07,58.32,Purchase,Walgreens,Shopping,no_fraud
348,6701,2023-01-07 06:59:08,160.0,Withdrawal,N/A,Withdrawal,no_fraud
349,4783,2023-01-07 07:58:04,209.81,Purchase,Bookstore,Groceries,no_fraud
350,4473,2023-01-07 07:59:56,51.44,Purchase,Delta Airlines,Transportation,no_fraud
351,2030,2023-01-07 08:08:12,17.57,Purchase,Netflix,Travel,no_fraud
352,6552,2023-01-07 08:19:20,31.51,Purchase,Netflix,Groceries,no_fraud
353,4697,2023-01-07 08:25:35,39.47,Purchase,Geico,Healthcare,no_fraud
354,2407,2023-01-07 08:29:36,19.71,Purchase,Medical Office,Dining,no_fraud
355,1708,2023-01-07 08:53:15,21.45,Purchase,Furniture Store,Education,no_fraud
356,4320,2023-01-07 09:48:04,944.98,Deposit,N/A,Deposit,no_fraud
357,4612,2023-01-07 09:49:40,12.17,Purchase,Costco,Dining,no_fraud
358,8407,2023-01-07 10:45:45,9.91,Purchase,Bookstore,Dining,no_fraud
359,3465,2023-01-07 11:06:33,15.14,Purchase,Hair Salon,Groceries,no_fraud
360,3848,2023-01-07 11:06:54,13.56,Purchase,Gym,Entertainment,no_fraud
361,4291,2023-01-07 11:21:49,10.48,Purchase,Uber,Dining,no_fraud
362,4956,2023-01-07 11:42:59,6.88,Purchase,Hardware Store,Healthcare,no_fraud
363,2621,2023-01-07 12:14:07,9.91,Purchase,Clothing Store,Home,no_fraud
364,3330,2023-01-07 12:22:50,14.45,Purchase,HBO Max,Shopping,no_fraud
365,4637,2023-01-07 12:27:31,28.47,Purchase,Dental Office,Home,no_fraud
366,4192,2023-01-07 12:46:11,141.29,Purchase,Costco,Healthcare,no_fraud
367,3389,2023-01-07 12:49:31,20.85,Purchase,HBO Max,Entertainment,no_fraud
368,6680,2023-01-07 13:56:00,16.46,Purchase,Auto Shop,Entertainment,no_fraud
369,6017,2023-01-07 14:15:48,525.37,Deposit,N/A,Deposit,no_fraud
370,6267,2023-01-07 14:40:22,37.68,Purchase,Grocery Store,Utilities,no_fraud
371,8571,2023-01-07 15:00:42,1500.03,Transfer,N/A,Transfer,no_fraud
372,3354,2023-01-07 15:33:01,400.0,Withdrawal,N/A,Withdrawal,no_fraud
373,4982,2023-01-07 15:35:05,21.87,Purchase,Clothing Store,Shopping,no_fraud
374,7155,2023-01-07 15:48:27,39.58,Purchase,Hulu,Healthcare,no_fraud
375,1010,2023-01-07 16:11:23,34.37,Purchase,Costco,Home,no_fraud
376,1463,2023-01-07 16:11:57,27.15,Purchase,CVS,Entertainment,no_fraud
377,8915,2023-01-07 16:43:23,15.67,Purchase,Target,Groceries,no_fraud
378,6098,2023-01-07 17:31:09,23.18,Purchase,Delta Airlines,Healthcare,no_fraud
379,6375,2023-01-07 18:06:46,15.19,Purchase,Dunkin',Education,no_fraud
380,1938,2023-01-07 18:07:11,68.65,Purchase,Bookstore,Travel,no_fraud
381,3456,2023-01-07 18:35:08,39.32,Purchase,Delta Airlines,Transportation,no_fraud
382,5125,2023-01-07 18:57:34,20.67,Purchase,Exxon,Groceries,no_fraud
383,6418,2023-01-07 19:58:52,73.59,Purchase,Bookstore,Transportation,no_fraud
384,661,2023-01-07 21:04:50,10.2,Purchase,Safeway,Groceries,no_fraud
385,2868,2023-01-07 21:48:46,35.27,Purchase,Furniture Store,Dining,no_fraud
386,3261,2023-01-07 22:51:44,72.48,Refund,Amazon,Shopping,no_fraud
387,7553,2023-01-07 22:55:29,321.73,Deposit,N/A,Deposit,no_fraud
388,2229,2023-01-07 23:02:24,16.32,Purchase,Netflix,Transportation,no_fraud
389,4260,2023-01-07 23:13:12,12.21,Purchase,Apple,Transportation,no_fraud
390,8085,2023-01-07 23:35:17,41.61,Purchase,Jewelry Store,Home,no_fraud
391,1973,2023-01-07 23:36:26,28.53,Purchase,Safeway,Dining,no_fraud
392,5299,2023-01-07 23:42:23,15.81,Purchase,Delta Airlines,Education,no_fraud
393,4430,2023-01-07 23:44:45,31.72,Purchase,Verizon,Shopping,no_fraud
394,3728,2023-01-07 23:53:42,37.01,Purchase,Bookstore,Transportation,no_fraud
395,3526,2023-01-08 01:00:24,11.75,Purchase,Auto Shop,Travel,no_fraud
396,1038,2023-01-08 01:05:17,71.91,Purchase,Starbucks,Dining,no_fraud
397,3470,2023-01-08 01:48:22,19.06,Purchase,Florist,Utilities,no_fraud
398,3517,2023-01-08 01:58:08,14.53,Purchase,Florist,Healthcare,no_fraud
399,6945,2023-01-08 02:24:33,25.76,Purchase,Florist,Entertainment,no_fraud
400,2922,2023-01-08 02:34:54,13.43,Purchase,Panera Bread,Home,no_fraud
401,9728,2023-01-08 03:25:45,19.22,Purchase,Convenience Store,Healthcare,no_fraud
402,1359,2023-01-08 03:35:58,22.13,Purchase,Amazon Prime,Healthcare,no_fraud
403,2161,2023-01-08 04:32:23,21.09,Purchase,Uber,Groceries,no_fraud
404,5031,2023-01-08 04:54:36,7.37,Purchase,Whole Foods,Transportation,no_fraud
405,7022,2023-01-08 04:58:01,39.75,Purchase,Enterprise,Healthcare,no_fraud
406,3325,2023-01-08 05:02:15,35.5,Purchase,Chipotle,Education,no_fraud
407,5599,2023-01-08 05:19:05,61.77,Purchase,Local Restaurant,Utilities,no_fraud
408,4326,2023-01-08 05:48:33,20.14,Purchase,Kroger,Dining,no_fraud
409,4078,2023-01-08 06:04:02,16.35,Purchase,Instacart,Entertainment,no_fraud
410,7412,2023-01-08 06:57:19,18.39,Purchase,Bookstore,Utilities,no_fraud
411,5973,2023-01-08 07:11:20,15.53,Purchase,Costco,Groceries,no_fraud
412,7638,2023-01-08 07:14:31,14.19,Purchase,Verizon,Entertainment,no_fraud
413,9618,2023-01-08 07:34:52,23.34,Purchase,Walmart,Shopping,no_fraud
414,9841,2023-01-08 07:49:54,26.74,Purchase,Enterprise,Dining,no_fraud
415,549,2023-01-08 08:11:57,11.04,Purchase,AT&T,Transportation,no_fraud
416,737,2023-01-08 08:40:31,18.66,Purchase,Microsoft,Home,no_fraud
417,4115,2023-01-08 09:00:05,27.17,Purchase,Target,Home,no_fraud
418,2849,2023-01-08 09:10:10,21.81,Purchase,Jewelry Store,Shopping,no_fraud
419,6970,2023-01-08 09:54:47,23.49,Purchase,Medical Office,Dining,no_fraud
420,8831,2023-01-08 10:01:57,9.69,Purchase,McDonald's,Transportation,no_fraud
421,2082,2023-01-08 10:04:39,37.59,Purchase,Best Buy,Home,no_fraud
422,3081,2023-01-08 10:08:48,21.86,Purchase,Local Restaurant,Transportation,no_fraud
423,7203,2023-01-08 10:16:21,11.24,Purchase,Enterprise,Transportation,no_fraud
424,6536,2023-01-08 11:23:30,208.02,Purchase,Amazon Prime,Dining,no_fraud
425,5993,2023-01-08 11:28:00,19.3,Purchase,Target,Home,no_fraud
426,2086,2023-01-08 11:33:37,16.79,Purchase,State Farm,Utilities,no_fraud
427,9202,2023-01-08 12:34:50,19.92,Purchase,Clothing Store,Entertainment,no_fraud
428,7851,2023-01-08 12:59:49,15.75,Purchase,Panera Bread,Transportation,no_fraud
429,4226,2023-01-08 13:14:40,17.68,Purchase,Airbnb,Home,no_fraud
430,2971,2023-01-08 14:32:34,26.33,Purchase,State Farm,Shopping,no_fraud
431,223,2023-01-08 14:33:31,34.64,Purchase,Bookstore,Dining,no_fraud
432,7431,2023-01-08 14:46:57,17.97,Purchase,T-Mobile,Healthcare,no_fraud
433,122,2023-01-08 15:37:25,42.65,Purchase,Toy Store,Home,no_fraud
434,3659,2023-01-08 15:40:20,10.19,Purchase,State Farm,Travel,no_fraud
435,9454,2023-01-08 18:19:25,18.93,Purchase,Kroger,Education,no_fraud
436,9184,2023-01-08 18:50:33,42.53,Purchase,Hilton Hotels,Travel,no_fraud
437,3013,2023-01-08 19:11:26,31.78,Purchase,Hilton Hotels,Shopping,no_fraud
438,1263,2023-01-08 19:22:10,41.64,Purchase,Target,Home,no_fraud
439,8196,2023-01-08 19:36:34,15.29,Purchase,CVS,Travel,no_fraud
440,7243,2023-01-08 20:52:11,67.24,Purchase,Trader Joe's,Home,no_fraud
441,8742,2023-01-08 21:43:25,18.16,Purchase,Furniture Store,Utilities,no_fraud
442,8650,2023-01-08 21:46:32,14.73,Purchase,Florist,Entertainment,no_fraud
443,2504,2023-01-08 21:50:19,19.56,Purchase,Local Restaurant,Shopping,no_fraud
444,6417,2023-01-08 21:53:51,34.99,Purchase,Marriott Hotels,Transportation,no_fraud
445,3693,2023-01-08 22:19:22,19.09,Purchase,Auto Shop,Shopping,no_fraud
446,4331,2023-01-08 23:05:12,26.55,Purchase,Apple,Utilities,no_fraud
447,91,2023-01-08 23:36:44,24.04,Purchase,Furniture Store,Home,no_fraud
448,7716,2023-01-08 23:59:38,54.87,Purchase,Department Store,Utilities,no_fraud
449,9971,2023-01-09 00:01:27,16.54,Purchase,Lyft,Home,no_fraud
450,2538,2023-01-09 00:39:08,23.11,Purchase,Subway,Utilities,no_fraud
451,3489,2023-01-09 01:09:27,214.2,Deposit,N/A,Deposit,no_fraud
452,8921,2023-01-09 01:24:31,18.75,Purchase,State Farm,Dining,no_fraud
453,9829,2023-01-09 02:16:51,9.0,Purchase,Verizon,Travel,no_fraud
454,2683,2023-01-09 02:40:05,13.98,Purchase,Chevron,Education,no_fraud
455,4025,2023-01-09 04:29:42,1283.27,Deposit,N/A,Deposit,no_fraud
456,2319,2023-01-09 04:35:09,12.55,Purchase,Safeway,Home,no_fraud
457,785,2023-01-09 04:54:25,42.97,Purchase,Google,Groceries,no_fraud
458,9166,2023-01-09 06:07:20,16.7,Purchase,Amazon,Healthcare,no_fraud
459,6038,2023-01-09 06:09:42,400.0,Withdrawal,N/A,Withdrawal,no_fraud
460,6107,2023-01-09 06:27:49,911.13,Purchase,Hardware Store,Shopping,no_fraud
461,7055,2023-01-09 06:30:56,382.91,Deposit,N/A,Deposit,no_fraud
462,5453,2023-01-09 06:52:24,40.0,Withdrawal,N/A,Withdrawal,no_fraud
463,812,2023-01-09 07:03:40,47.06,Purchase,Enterprise,Shopping,no_fraud
464,673,2023-01-09 07:05:50,31.91,Purchase,Whole Foods,Education,no_fraud
465,2826,2023-01-09 07:42:27,20.6,Purchase,Pet Store,Travel,no_fraud
466,8485,2023-01-09 08:20:14,362.71,Deposit,N/A,Deposit,no_fraud
467,9760,2023-01-09 08:32:43,8.01,Purchase,Amazon Prime,Home,no_fraud
468,4806,2023-01-09 08:35:35,22.17,Purchase,Chipotle,Education,no_fraud
469,5336,2023-01-09 09:23:26,26.04,Purchase,Home Depot,Education,no_fraud
470,4389,2023-01-09 10:59:12,42.43,Purchase,Local Restaurant,Utilities,no_fraud
471,2054,2023-01-09 11:28:23,23.96,Purchase,Coffee Shop,Groceries,no_fraud
472,4714,2023-01-09 12:45:27,44.45,Purchase,Convenience Store,Groceries,no_fraud
473,2227,2023-01-09 13:19:31,24.4,Purchase,Panera Bread,Healthcare,no_fraud
474,7854,2023-01-09 13:31:11,16.75,Purchase,Costco,Home,no_fraud
475,1950,2023-01-09 13:36:11,241.65,Transfer,N/A,Transfer,no_fraud
476,7595,2023-01-09 14:01:49,23.38,Purchase,Chipotle,Travel,no_fraud
477,1884,2023-01-09 14:41:57,16.14,Purchase,Whole Foods,Travel,no_fraud
478,5712,2023-01-09 15:13:41,25.18,Purchase,Medical Office,Dining,no_fraud
479,3275,2023-01-09 15:15:08,240.0,Withdrawal,N/A,Withdrawal,no_fraud
480,6792,2023-01-09 15:49:43,23.27,Purchase,Florist,Home,no_fraud
481,1032,2023-01-09 15:55:38,42.22,Purchase,Airbnb,Home,no_fraud
482,6904,2023-01-09 16:18:32,14.82,Purchase,Lyft,Transportation,no_fraud
483,6160,2023-01-09 17:02:06,21.74,Purchase,Publix,Shopping,no_fraud
484,385,2023-01-09 17:08:52,16.11,Purchase,Hilton Hotels,Home,no_fraud
485,1821,2023-01-09 17:11:14,12.24,Purchase,Geico,Education,no_fraud
486,2688,2023-01-09 17:18:14,17.57,Purchase,CVS,Dining,no_fraud
487,5915,2023-01-09 17:22:53,16.05,Purchase,Florist,Utilities,no_fraud
488,9937,2023-01-09 17:31:09,11.96,Purchase,Toy Store,Healthcare,no_fraud
489,5970,2023-01-09 17:59:32,17.26,Purchase,McDonald's,Dining,no_fraud
490,2613,2023-01-09 18:12:17,17.29,Purchase,Hardware Store,Entertainment,no_fraud
491,7941,2023-01-09 18:13:11,17.09,Purchase,Jewelry Store,Entertainment,no_fraud
492,695,2023-01-09 18:21:03,7.49,Purchase,Bookstore,Shopping,no_fraud
493,4339,2023-01-09 19:26:03,23.04,Purchase,Hilton Hotels,Utilities,no_fraud
494,5361,2023-01-09 19:35:12,26.23,Purchase,Airbnb,Travel,no_fraud
495,248,2023-01-09 19:43:42,7.69,Purchase,Airbnb,Healthcare,no_fraud
496,8161,2023-01-09 20:05:00,11.22,Purchase,Apple,Entertainment,no_fraud
497,6858,2023-01-09 20:22:33,13.58,Purchase,Whole Foods,Home,no_fraud
498,1115,2023-01-09 20:34:48,31.4,Purchase,Gas Station,Dining,no_fraud
499,917,2023-01-09 20:34:58,14.8,Purchase,Instacart,Shopping,no_fraud
500,9161,2023-01-09 21:20:09,30.99,Purchase,Lyft,Travel,no_fraud
501,80,2023-01-09 21:26:15,28.25,Purchase,Dental Office,Groceries,no_fraud
502,2422,2023-01-09 22:09:25,28.81,Purchase,Pharmacy,Healthcare,no_fraud
503,7845,2023-01-09 22:54:57,90.24,Purchase,Costco,Utilities,no_fraud
504,1440,2023-01-09 23:08:05,16.78,Purchase,Exxon,Entertainment,no_fraud
505,8609,2023-01-09 23:53:45,16.03,Purchase,Chipotle,Groceries,no_fraud
506,9194,2023-01-10 00:25:43,17.65,Purchase,Hardware Store,Home,no_fraud
507,1460,2023-01-10 00:49:38,23.64,Purchase,Hardware Store,Healthcare,no_fraud
508,7980,2023-01-10 00:53:59,17.33,Purchase,McDonald's,Home,no_fraud
509,51,2023-01-10 01:34:30,19.9,Purchase,Chevron,Travel,no_fraud
510,7482,2023-01-10 02:47:54,12.63,Purchase,Chipotle,Transportation,no_fraud
511,8442,2023-01-10 03:09:18,11.85,Purchase,Amazon,Entertainment,no_fraud
512,2072,2023-01-10 03:16:07,29.62,Purchase,Dunkin',Groceries,no_fraud
513,7518,2023-01-10 04:42:47,15.38,Purchase,Florist,Utilities,no_fraud
514,8213,2023-01-10 04:45:56,1418.25,Deposit,N/A,Deposit,no_fraud
515,1488,2023-01-10 05:38:16,37.29,Purchase,Instacart,Groceries,no_fraud
516,3303,2023-01-10 05:47:28,65.47,Purchase,Trader Joe's,Dining,no_fraud
517,436,2023-01-10 05:56:58,1469.09,Deposit,N/A,Deposit,no_fraud
518,7605,2023-01-10 06:20:53,70.71,Deposit,N/A,Deposit,fraud
519,8357,2023-01-10 06:44:47,40.14,Purchase,AT&T,Shopping,no_fraud
520,8650,2023-01-10 06:57:54,25.22,Purchase,Hulu,Dining,no_fraud
521,4093,2023-01-10 07:27:40,18.5,Purchase,Hardware Store,Home,no_fraud
522,3673,2023-01-10 07:34:26,9.72,Purchase,State Farm,Education,no_fraud
523,1013,2023-01-10 07:51:38,132.11,Refund,Furniture Store,Dining,no_fraud
524,8692,2023-01-10 08:01:21,21.78,Purchase,Florist,Healthcare,no_fraud
525,1259,2023-01-10 08:32:12,35.94,Purchase,Amazon,Entertainment,no_fraud
526,7153,2023-01-10 08:39:23,27.05,Purchase,Spotify,Shopping,no_fraud
527,6955,2023-01-10 09:05:44,25.94,Purchase,Coffee Shop,Shopping,no_fraud
528,9897,2023-01-10 09:37:47,17.49,Purchase,Local Restaurant,Travel,no_fraud
529,496,2023-01-10 09:40:14,20.68,Refund,Shell,Healthcare,no_fraud
530,882,2023-01-10 09:52:59,826.46,Transfer,N/A,Transfer,no_fraud
531,9102,2023-01-10 10:00:04,30.86,Purchase,Disney+,Travel,no_fraud
532,8122,2023-01-10 10:27:55,22.92,Purchase,Sporting Goods,Home,no_fraud
533,1019,2023-01-10 10:44:16,13.43,Purchase,Hulu,Transportation,no_fraud
534,1239,2023-01-10 10:54:48,49.14,Purchase,Toy Store,Utilities,no_fraud
535,6095,2023-01-10 11:11:46,7.67,Purchase,State Farm,Utilities,no_fraud
536,3094,2023-01-10 11:32:41,22.24,Purchase,Medical Office,Healthcare,no_fraud
537,5205,2023-01-10 11:50:27,10.55,Purchase,Hardware Store,Transportation,no_fraud
538,5636,2023-01-10 12:22:16,28.0,Purchase,Disney+,Healthcare,no_fraud
539,3724,2023-01-10 12:39:29,36.32,Purchase,Trader Joe's,Transportation,no_fraud
540,1381,2023-01-10 13:49:19,67.34,Purchase,Subway,Entertainment,no_fraud
541,8692,2023-01-10 14:49:22,11.49,Purchase,Jewelry Store,Entertainment,no_fraud
542,9618,2023-01-10 15:06:37,4.73,Purchase,Disney+,Education,no_fraud
543,1187,2023-01-10 15:28:57,25.72,Purchase,AT&T,Utilities,no_fraud
544,8865,2023-01-10 15:37:50,7.5,Purchase,Dental Office,Home,no_fraud
545,2749,2023-01-10 15:47:12,15.76,Purchase,Starbucks,Healthcare,no_fraud
546,7041,2023-01-10 16:00:07,18.3,Purchase,Grocery Store,Healthcare,no_fraud
547,6103,2023-01-10 16:23:50,400.0,Withdrawal,N/A,Withdrawal,no_fraud
548,754,2023-01-10 16:37:44,977.75,Deposit,N/A,Deposit,no_fraud
549,8746,2023-01-10 16:59:45,12.92,Purchase,Gas Station,Groceries,no_fraud
550,2496,2023-01-10 17:20:14,10.78,Purchase,Safeway,Shopping,no_fraud
551,8013,2023-01-10 17:47:47,80.0,Withdrawal,N/A,Withdrawal,no_fraud
552,8183,2023-01-10 17:57:58,9.23,Purchase,Apple,Shopping,no_fraud
553,1462,2023-01-10 18:03:19,20.11,Purchase,Kroger,Utilities,no_fraud
554,3028,2023-01-10 18:17:18,20.09,Purchase,Netflix,Utilities,no_fraud
555,7432,2023-01-10 18:18:30,22.05,Purchase,Auto Shop,Healthcare,no_fraud
556,3864,2023-01-10 18:42:45,31.5,Purchase,Chipotle,Utilities,no_fraud
557,730,2023-01-10 18:46:55,13.67,Purchase,Furniture Store,Dining,no_fraud
558,5098,2023-01-10 19:14:42,30.03,Purchase,Home Depot,Travel,no_fraud
559,3012,2023-01-10 19:18:12,9.88,Purchase,Hulu,Entertainment,no_fraud
560,7865,2023-01-10 19:53:22,289.9,Purchase,State Farm,Groceries,no_fraud
561,8713,2023-01-10 21:09:07,13.75,Purchase,State Farm,Utilities,no_fraud
562,2967,2023-01-10 21:18:31,7.24,Purchase,Local Restaurant,Shopping,no_fraud
563,49,2023-01-10 21:59:56,21.87,Purchase,Home Depot,Transportation,no_fraud
564,6007,2023-01-10 22:43:04,16.61,Purchase,McDonald's,Dining,no_fraud
565,5404,2023-01-10 23:00:52,14.21,Purchase,T-Mobile,Travel,no_fraud
566,8586,2023-01-10 23:05:22,29.39,Purchase,Auto Shop,Shopping,no_fraud
567,1829,2023-01-10 23:21:06,20.04,Purchase,Apple,Groceries,no_fraud
568,6751,2023-01-10 23:38:47,23.74,Purchase,Target,Healthcare,no_fraud
569,4653,2023-01-10 23:42:32,17.78,Purchase,Pet Store,Groceries,no_fraud
570,7628,2023-01-11 00:15:42,12.41,Purchase,Kroger,Utilities,no_fraud
571,4908,2023-01-11 00:24:20,14.67,Purchase,Pharmacy,Transportation,no_fraud
572,1035,2023-01-11 00:28:53,32.06,Purchase,Hardware Store,Healthcare,no_fraud
573,4199,2023-01-11 00:51:40,37.51,Purchase,Gym,Education,no_fraud
574,209,2023-01-11 00:51:54,16.24,Purchase,Instacart,Shopping,no_fraud
575,6385,2023-01-11 02:51:07,37.25,Purchase,CVS,Travel,no_fraud
576,7974,2023-01-11 03:00:16,1879.0,Deposit,N/A,Deposit,no_fraud
577,7302,2023-01-11 03:18:01,21.64,Purchase,Verizon,Education,no_fraud
578,3477,2023-01-11 03:44:02,13.28,Purchase,Starbucks,Travel,no_fraud
579,7278,2023-01-11 04:39:49,29.32,Purchase,Auto Shop,Home,no_fraud
580,9167,2023-01-11 04:54:18,35.73,Purchase,Instacart,Travel,no_fraud
581,914,2023-01-11 05:40:56,41.71,Purchase,Gas Station,Dining,no_fraud
582,3844,2023-01-11 05:50:26,12.9,Purchase,Home Depot,Home,no_fraud
583,5006,2023-01-11 07:06:24,14.82,Purchase,Safeway,Shopping,no_fraud
584,8897,2023-01-11 07:27:59,23.82,Purchase,Panera Bread,Home,no_fraud
585,2888,2023-01-11 07:28:41,33.81,Purchase,Kroger,Entertainment,no_fraud
586,3120,2023-01-11 07:48:35,49.31,Purchase,Google,Dining,no_fraud
587,9842,2023-01-11 08:13:12,33.78,Purchase,Amazon Prime,Utilities,no_fraud
588,491,2023-01-11 09:17:19,16.48,Purchase,Microsoft,Transportation,no_fraud
589,3385,2023-01-11 09:35:20,13.13,Purchase,Chevron,Travel,no_fraud
590,7772,2023-01-11 09:47:43,26.29,Purchase,Dental Office,Transportation,no_fraud
591,9215,2023-01-11 10:08:48,18.06,Purchase,Target,Education,no_fraud
592,2538,2023-01-11 10:28:28,22.14,Purchase,Subway,Utilities,no_fraud
593,7527,2023-01-11 10:32:49,13.8,Purchase,Florist,Transportation,no_fraud
594,3428,2023-01-11 10:45:09,14.81,Purchase,Pharmacy,Groceries,no_fraud
595,3965,2023-01-11 10:54:55,24.48,Purchase,State Farm,Utilities,no_fraud
596,7824,2023-01-11 10:59:06,22.66,Purchase,Disney+,Shopping,no_fraud
597,764,2023-01-11 11:03:38,14.76,Purchase,Hulu,Home,no_fraud
598,3210,2023-01-11 11:39:50,98.24,Purchase,Gym,Travel,no_fraud
599,2229,2023-01-11 11:40:48,16.98,Purchase,Netflix,Transportation,no_fraud
600,9878,2023-01-11 12:38:31,180.0,Withdrawal,N/A,Withdrawal,no_fraud
601,1269,2023-01-11 13:00:14,30.29,Purchase,Hilton Hotels,Utilities,no_fraud
602,1285,2023-01-11 13:18:12,14.89,Purchase,Hardware Store,Shopping,no_fraud
603,3658,2023-01-11 13:36:51,8.99,Purchase,Bookstore,Travel,no_fraud
604,8172,2023-01-11 13:45:31,42.83,Purchase,CVS,Dining,no_fraud
605,9069,2023-01-11 13:58:46,30.11,Purchase,Convenience Store,Entertainment,no_fraud
606,5595,2023-01-11 14:00:16,42.9,Purchase,Instacart,Dining,no_fraud
607,4637,2023-01-11 14:13:43,11.68,Purchase,Coffee Shop,Travel,no_fraud
608,3623,2023-01-11 14:21:57,13.4,Purchase,Airbnb,Shopping,no_fraud
609,8635,2023-01-11 14:43:58,12.98,Purchase,Shell,Shopping,no_fraud
610,931,2023-01-11 14:52:43,468.76,Transfer,N/A,Transfer,no_fraud
611,6499,2023-01-11 15:03:34,23.0,Purchase,Florist,Education,no_fraud
612,4410,2023-01-11 15:27:43,20.79,Purchase,Pet Store,Utilities,no_fraud
613,3569,2023-01-11 15:32:16,17.57,Purchase,Coffee Shop,Education,no_fraud
614,9972,2023-01-11 15:48:33,20.11,Purchase,Target,Travel,no_fraud
615,9438,2023-01-11 16:01:05,28.5,Purchase,CVS,Healthcare,no_fraud
616,9751,2023-01-11 16:29:09,13.97,Purchase,Chevron,Travel,no_fraud
617,8370,2023-01-11 16:48:14,3.89,Purchase,Convenience Store,Shopping,no_fraud
618,2315,2023-01-11 17:44:41,11.19,Purchase,Airbnb,Groceries,no_fraud
619,8795,2023-01-11 17:50:27,23.39,Purchase,Starbucks,Utilities,no_fraud
620,4076,2023-01-11 18:11:32,17.9,Purchase,Geico,Shopping,no_fraud
621,7635,2023-01-11 18:26:33,29.56,Purchase,Local Restaurant,Entertainment,no_fraud
622,394,2023-01-11 18:33:08,40.36,Purchase,Bookstore,Shopping,no_fraud
623,772,2023-01-11 19:22:19,18.79,Purchase,CVS,Healthcare,no_fraud
624,9648,2023-01-11 19:31:35,7.6,Purchase,Lyft,Entertainment,no_fraud
625,1257,2023-01-11 19:38:24,53.83,Purchase,Shell,Utilities,no_fraud
626,6958,2023-01-11 20:34:56,72.17,Purchase,Publix,Healthcare,no_fraud
