liability_id,customer_id,loan_amount,lender_name
835,720,271000.0,Synchrony Financial
836,8476,203000.0,Chase Bank
837,2052,64000.0,US Bank
838,979,141000.0,Fifth Third Bank
839,8755,345000.0,Citizens Bank
840,6835,15000.0,Citizens Bank
841,55,50000.0,Goldman Sachs
842,3442,164000.0,Union Bank
843,6770,177000.0,US Bank
844,8238,128000.0,KeyBank
845,9523,46000.0,BB&T
846,7348,108000.0,Bank of America
847,3615,105000.0,Huntington Bank
848,16,178000.0,TD Bank
849,8810,74000.0,Fifth Third Bank
850,3629,148000.0,Bank of America
851,3032,181000.0,PNC Bank
852,4731,443000.0,Ally Financial
853,4827,36000.0,Charles Schwab Bank
854,2672,366000.0,KeyBank
855,8065,23000.0,Huntington Bank
856,5951,143000.0,Citizens Bank
857,9730,136000.0,Union Bank
858,9380,19000.0,Barclays
859,4963,269000.0,Regions Bank
860,3164,41000.0,Zions Bank
861,356,210000.0,Regions Bank
862,2821,195000.0,US Bank
863,3315,630000.0,Citizens Bank
864,6312,241000.0,BMO Harris
865,4555,342000.0,Santander
866,4498,78000.0,PNC Bank
867,5554,44000.0,PNC Bank
868,7325,35000.0,KeyBank
869,5919,2000.0,American Express
870,6445,341000.0,BMO Harris
871,1412,296000.0,Bank of America
872,5486,428000.0,BB&T
873,3338,179000.0,Charles Schwab Bank
874,5013,8000.0,Charles Schwab Bank
875,9124,337000.0,Santander
876,2762,265000.0,First National Bank
877,2561,218000.0,Discover
878,9727,67000.0,USAA
879,3545,971000.0,SunTrust
880,197,155000.0,Fifth Third Bank
881,3592,236000.0,Chase Bank
882,941,43000.0,BMO Harris
883,2499,9000.0,First National Bank
884,6228,6000.0,American Express
885,529,1878000.0,Barclays
886,4249,266000.0,M&T Bank
887,3196,43000.0,BMO Harris
888,4268,83000.0,First National Bank
889,3936,125000.0,Barclays
890,1544,361000.0,Capital One
891,9398,11000.0,Navy Federal Credit Union
892,8598,157000.0,Huntington Bank
893,5798,306000.0,Comerica Bank
894,248,30000.0,Discover
895,9107,58000.0,TD Bank
896,6722,156000.0,Regions Bank
897,5343,161000.0,HSBC
898,8325,153000.0,SunTrust
899,9923,231000.0,Discover
900,9529,95000.0,First National Bank
901,2984,104000.0,BMO Harris
902,6033,68000.0,USAA
903,3180,71000.0,TD Bank
904,39,408000.0,Zions Bank
905,6623,306000.0,Zions Bank
906,1451,386000.0,Charles Schwab Bank
907,9001,217000.0,US Bank
908,2242,960000.0,SunTrust
909,4580,132000.0,SunTrust
910,7099,24000.0,Fifth Third Bank
911,5539,124000.0,Citibank
912,1457,2000.0,Zions Bank
913,2256,162000.0,Synchrony Financial
914,7198,127000.0,BB&T
915,233,65000.0,USAA
916,8510,84000.0,State Farm Bank
917,5448,201000.0,First National Bank
918,6319,656000.0,Ally Financial
919,8230,225000.0,Union Bank
920,4172,360000.0,BB&T
921,9210,1169000.0,Wells Fargo
922,9500,1000.0,Regions Bank
923,7800,338000.0,Capital One
924,7087,3000.0,Fifth Third Bank
925,6464,67000.0,Huntington Bank
926,3310,61000.0,Discover
927,1969,159000.0,HSBC
928,235,753000.0,KeyBank
929,2646,338000.0,Bank of America
930,5991,863000.0,Wells Fargo
931,7906,1428000.0,Goldman Sachs
932,4752,171000.0,Ally Financial
933,6298,452000.0,First National Bank
934,5420,113000.0,Regions Bank
935,1370,419000.0,First National Bank
936,4000,190000.0,State Farm Bank
937,3635,122000.0,Bank of America
938,931,67000.0,Charles Schwab Bank
939,4554,323000.0,First National Bank
940,5692,187000.0,Goldman Sachs
941,4760,104000.0,Citizens Bank
942,9085,308000.0,Regions Bank
943,7774,63000.0,BB&T
944,4749,144000.0,Wells Fargo
945,7779,4000.0,Regions Bank
946,9041,56000.0,Navy Federal Credit Union
947,1392,4000.0,Barclays
948,3619,112000.0,Synchrony Financial
949,9642,114000.0,BMO Harris
950,9484,79000.0,American Express
951,9526,9000.0,M&T Bank
952,1917,101000.0,Ally Financial
953,6956,169000.0,Ally Financial
954,2360,397000.0,American Express
955,8862,328000.0,BB&T
956,3516,73000.0,Synchrony Financial
957,2534,277000.0,PNC Bank
958,1852,3000.0,Ally Financial
959,3043,10000.0,M&T Bank
960,9994,205000.0,Union Bank
961,2866,295000.0,Wells Fargo
962,8707,67000.0,American Express
963,3555,2000.0,First National Bank
964,314,648000.0,M&T Bank
965,6215,6000.0,Navy Federal Credit Union
966,6388,621000.0,BMO Harris
967,2171,342000.0,Santander
968,784,171000.0,First National Bank
969,6542,174000.0,Chase Bank
970,9931,90000.0,Bank of America
971,4729,123000.0,American Express
972,9704,182000.0,Citibank
973,8626,181000.0,First National Bank
974,6520,568000.0,HSBC
975,5832,245000.0,BMO Harris
976,1379,162000.0,Discover
977,2185,259000.0,USAA
978,4576,5000.0,Regions Bank
979,732,56000.0,American Express
980,5019,30000.0,Bank of America
981,8974,247000.0,Zions Bank
982,7579,74000.0,Capital One
983,3103,116000.0,First National Bank
984,5255,938000.0,Discover
985,4469,54000.0,BMO Harris
986,7895,140000.0,TD Bank
987,4414,31000.0,HSBC
988,1482,868000.0,Discover
989,2769,49000.0,Zions Bank
990,6154,85000.0,State Farm Bank
991,2212,224000.0,Chase Bank
992,2316,395000.0,USAA
993,4833,82000.0,Union Bank
994,7818,9000.0,TD Bank
995,6090,137000.0,Fifth Third Bank
996,2808,81000.0,BMO Harris
997,3351,56000.0,Goldman Sachs
998,8133,210000.0,Fifth Third Bank
999,417,72000.0,State Farm Bank
1000,4187,165000.0,Barclays
1001,9822,112000.0,KeyBank
1002,6402,170000.0,Navy Federal Credit Union
1003,6890,112000.0,First National Bank
1004,5106,165000.0,Discover
1005,1917,8000.0,Ally Financial
1006,2680,477000.0,Citibank
1007,9849,4000.0,Huntington Bank
1008,9553,194000.0,Goldman Sachs
1009,3619,63000.0,USAA
1010,1472,99000.0,Ally Financial
1011,2426,4000.0,Union Bank
1012,7803,374000.0,Ally Financial
1013,6975,54000.0,Citibank
1014,4567,7000.0,M&T Bank
1015,3609,48000.0,Barclays
1016,1529,766000.0,KeyBank
1017,3911,320000.0,Santander
1018,6304,6000.0,First National Bank
1019,9993,102000.0,USAA
1020,5512,118000.0,Citizens Bank
1021,909,236000.0,M&T Bank
1022,7899,25000.0,Citizens Bank
1023,2986,143000.0,KeyBank
1024,892,172000.0,Citizens Bank
1025,4863,54000.0,Capital One
1026,7128,132000.0,Navy Federal Credit Union
1027,4603,49000.0,Citizens Bank
1028,8222,139000.0,Citizens Bank
1029,6114,97000.0,Huntington Bank
1030,7297,37000.0,Synchrony Financial
1031,4967,116000.0,US Bank
1032,4442,93000.0,State Farm Bank
1033,4693,104000.0,Ally Financial
1034,6898,104000.0,Bank of America
1035,9796,653000.0,BMO Harris
1036,8312,308000.0,Fifth Third Bank
1037,7562,215000.0,TD Bank
1038,8200,105000.0,US Bank
1039,2226,133000.0,M&T Bank
1040,5372,659000.0,American Express
1041,9221,205000.0,KeyBank
1042,9607,3000.0,HSBC
1043,1714,96000.0,Citibank
1044,7480,122000.0,Fifth Third Bank
1045,529,2000000.0,Zions Bank
1046,9707,7000.0,HSBC
1047,8694,626000.0,Fifth Third Bank
1048,9574,393000.0,HSBC
1049,6184,115000.0,Charles Schwab Bank
1050,829,91000.0,KeyBank
1051,6982,3000.0,American Express
1052,3773,307000.0,Goldman Sachs
1053,1545,828000.0,USAA
1054,8831,56000.0,Barclays
1055,1440,84000.0,Barclays
1056,3075,139000.0,HSBC
1057,6947,378000.0,HSBC
1058,7278,5000.0,Zions Bank
1059,544,148000.0,Union Bank
1060,9704,141000.0,Zions Bank
1061,8637,87000.0,Huntington Bank
1062,4911,341000.0,American Express
1063,3758,27000.0,Goldman Sachs
1064,8502,30000.0,Regions Bank
1065,2241,8000.0,M&T Bank
1066,665,101000.0,BB&T
1067,2339,647000.0,KeyBank
1068,7662,160000.0,BB&T
1069,2617,546000.0,Bank of America
1070,2408,193000.0,Union Bank
1071,6273,347000.0,Charles Schwab Bank
1072,2746,121000.0,Santander
1073,1641,281000.0,BMO Harris
1074,9045,511000.0,BMO Harris
1075,7128,119000.0,Navy Federal Credit Union
1076,3986,494000.0,PNC Bank
1077,2421,593000.0,Union Bank
1078,1542,312000.0,Wells Fargo
1079,281,1000.0,Ally Financial
1080,8945,3000.0,KeyBank
1081,1257,297000.0,American Express
1082,4795,53000.0,Citibank
1083,2315,32000.0,Citizens Bank
1084,2155,149000.0,Citizens Bank
1085,587,192000.0,HSBC
1086,370,77000.0,Barclays
1087,7895,254000.0,TD Bank
1088,6147,380000.0,Charles Schwab Bank
1089,8641,337000.0,Regions Bank
1090,8478,685000.0,US Bank
1091,7209,63000.0,Fifth Third Bank
1092,5289,290000.0,Huntington Bank
1093,381,128000.0,Barclays
1094,977,548000.0,Ally Financial
1095,9359,4000.0,TD Bank
1096,9113,4000.0,Charles Schwab Bank
1097,1664,34000.0,US Bank
1098,8326,242000.0,Zions Bank
1099,7444,129000.0,Citibank
1100,2979,265000.0,Charles Schwab Bank
1101,2601,176000.0,Zions Bank
1102,7339,79000.0,Citizens Bank
1103,6137,103000.0,HSBC
1104,342,109000.0,Navy Federal Credit Union
1105,9241,4000.0,Regions Bank
1106,9622,122000.0,Barclays
1107,4986,61000.0,SunTrust
1108,2877,85000.0,Charles Schwab Bank
1109,7849,54000.0,First National Bank
1110,4615,70000.0,Navy Federal Credit Union
1111,2319,125000.0,US Bank
1112,2700,185000.0,Discover
1113,8969,167000.0,Regions Bank
1114,2074,139000.0,First National Bank
1115,8335,820000.0,Zions Bank
1116,6633,38000.0,M&T Bank
1117,6485,100000.0,Huntington Bank
1118,4232,55000.0,M&T Bank
1119,4847,16000.0,BMO Harris
1120,9987,147000.0,KeyBank
1121,6360,53000.0,Ally Financial
1122,8221,173000.0,Bank of America
1123,4921,433000.0,Bank of America
1124,9560,1545000.0,Chase Bank
1125,9851,535000.0,PNC Bank
1126,4123,56000.0,American Express
1127,3247,88000.0,Zions Bank
1128,253,109000.0,US Bank
1129,2141,5000.0,American Express
1130,3088,49000.0,Citibank
1131,5612,234000.0,SunTrust
1132,962,149000.0,Bank of America
1133,3575,384000.0,KeyBank
1134,2515,180000.0,Capital One
1135,8853,645000.0,TD Bank
1136,7302,1010000.0,Citibank
1137,3044,766000.0,First National Bank
1138,8189,159000.0,First National Bank
1139,9428,115000.0,Union Bank
1140,1991,274000.0,BB&T
1141,6775,138000.0,Union Bank
1142,1520,315000.0,BMO Harris
1143,6607,16000.0,Union Bank
1144,2826,100000.0,Navy Federal Credit Union
1145,8086,390000.0,Bank of America
1146,4328,188000.0,BMO Harris
1147,153,203000.0,Navy Federal Credit Union
1148,47,84000.0,Ally Financial
1149,5247,215000.0,Ally Financial
1150,2147,134000.0,Zions Bank
1151,5870,103000.0,Ally Financial
1152,3357,115000.0,Barclays
1153,1371,93000.0,Wells Fargo
1154,3930,92000.0,State Farm Bank
1155,8126,115000.0,KeyBank
1156,9260,122000.0,Zions Bank
1157,6306,60000.0,Discover
1158,4109,168000.0,State Farm Bank
1159,402,187000.0,Chase Bank
1160,6542,1000.0,Ally Financial
1161,5283,79000.0,First National Bank
1162,8595,9000.0,Synchrony Financial
1163,7607,34000.0,US Bank
1164,5007,141000.0,Zions Bank
1165,5090,8000.0,Goldman Sachs
1166,4514,210000.0,Fifth Third Bank
1167,7305,4000.0,Citibank
1168,3497,520000.0,Capital One
1169,3024,573000.0,Charles Schwab Bank
1170,5473,882000.0,Citizens Bank
1171,3249,149000.0,Barclays
1172,2153,561000.0,USAA
1173,5889,247000.0,State Farm Bank
1174,1023,196000.0,Navy Federal Credit Union
1175,2196,51000.0,Navy Federal Credit Union
1176,9051,36000.0,Comerica Bank
1177,6568,117000.0,Ally Financial
1178,2286,142000.0,Ally Financial
1179,3649,55000.0,American Express
1180,262,74000.0,BMO Harris
1181,8017,372000.0,M&T Bank
1182,4092,177000.0,Chase Bank
1183,506,111000.0,Comerica Bank
1184,6312,203000.0,SunTrust
1185,5834,91000.0,BB&T
1186,9067,875000.0,BMO Harris
1187,8103,123000.0,Zions Bank
1188,6944,27000.0,US Bank
1189,4174,139000.0,BB&T
1190,9336,171000.0,Goldman Sachs
1191,9660,385000.0,Santander
1192,912,265000.0,State Farm Bank
1193,9274,218000.0,Citibank
1194,4182,67000.0,Comerica Bank
1195,7787,148000.0,First National Bank
1196,6284,158000.0,Capital One
1197,3258,299000.0,BB&T
1198,9293,219000.0,American Express
1199,4735,5000.0,Regions Bank
1200,9469,76000.0,Bank of America
1201,1038,493000.0,Chase Bank
1202,9024,85000.0,Santander
1203,4836,138000.0,SunTrust
1204,6669,116000.0,Zions Bank
1205,5391,329000.0,Capital One
1206,5647,129000.0,Union Bank
1207,9519,4000.0,Fifth Third Bank
1208,3711,1823000.0,Comerica Bank
1209,2033,169000.0,Capital One
1210,6881,196000.0,American Express
1211,9234,68000.0,Santander
1212,3973,70000.0,Union Bank
1213,7853,133000.0,Citizens Bank
1214,3288,399000.0,Fifth Third Bank
1215,5030,1302000.0,US Bank
1216,2282,156000.0,Comerica Bank
1217,7648,194000.0,KeyBank
1218,2623,29000.0,Capital One
1219,7088,131000.0,TD Bank
1220,1886,567000.0,Discover
1221,2392,210000.0,Discover
1222,5495,8000.0,Capital One
1223,6732,1984000.0,Union Bank
1224,8919,488000.0,Fifth Third Bank
1225,275,270000.0,Barclays
1226,5371,144000.0,KeyBank
1227,9716,80000.0,US Bank
1228,2313,31000.0,American Express
1229,6803,562000.0,US Bank
1230,8619,150000.0,M&T Bank
1231,6565,25000.0,BMO Harris
1232,4403,502000.0,Chase Bank
1233,3004,137000.0,Huntington Bank
1234,5590,1552000.0,State Farm Bank
1235,4261,221000.0,Ally Financial
1236,7639,196000.0,Regions Bank
1237,5778,545000.0,First National Bank
1238,6524,144000.0,Zions Bank
1239,9802,362000.0,Barclays
1240,849,582000.0,HSBC
1241,7892,87000.0,Fifth Third Bank
1242,3664,398000.0,BMO Harris
1243,4659,291000.0,Synchrony Financial
1244,5312,91000.0,Discover
1245,5518,91000.0,State Farm Bank
1246,9242,7000.0,Citizens Bank
1247,5218,212000.0,Zions Bank
1248,5034,99000.0,PNC Bank
1249,7162,49000.0,US Bank
1250,7912,288000.0,KeyBank
1251,7949,144000.0,First National Bank
1252,7959,54000.0,Navy Federal Credit Union
1253,4878,1220000.0,Discover
1254,7105,87000.0,Charles Schwab Bank
1255,3869,317000.0,Navy Federal Credit Union
1256,128,175000.0,Citizens Bank
1257,6638,6000.0,Regions Bank
1258,3426,37000.0,Charles Schwab Bank
1259,73,31000.0,Navy Federal Credit Union
1260,1465,223000.0,HSBC
1261,2813,213000.0,Bank of America
1262,7296,7000.0,Wells Fargo
1263,4340,70000.0,Fifth Third Bank
1264,5808,8000.0,M&T Bank
1265,3160,315000.0,SunTrust
1266,3993,79000.0,Citizens Bank
1267,1417,303000.0,State Farm Bank
1268,895,197000.0,Synchrony Financial
1269,8532,123000.0,First National Bank
1270,1209,221000.0,Ally Financial
1271,4149,66000.0,USAA
1272,6441,45000.0,Union Bank
1273,1702,123000.0,Capital One
1274,9306,8000.0,Wells Fargo
1275,4341,107000.0,M&T Bank
1276,2710,117000.0,Santander
1277,1811,624000.0,Charles Schwab Bank
1278,2664,285000.0,Bank of America
1279,3866,196000.0,Goldman Sachs
1280,8221,97000.0,USAA
1281,5415,144000.0,Huntington Bank
1282,297,420000.0,M&T Bank
1283,2887,221000.0,Chase Bank
1284,240,264000.0,Fifth Third Bank
1285,8089,42000.0,M&T Bank
1286,7942,33000.0,Wells Fargo
1287,9128,174000.0,M&T Bank
1288,7096,405000.0,Synchrony Financial
1289,725,147000.0,SunTrust
1290,8016,242000.0,Capital One
1291,1450,501000.0,Citizens Bank
1292,4635,103000.0,Capital One
1293,4160,273000.0,Chase Bank
1294,754,1062000.0,Wells Fargo
1295,2506,110000.0,Comerica Bank
1296,6248,794000.0,Union Bank
1297,4210,155000.0,BB&T
1298,6715,54000.0,Huntington Bank
1299,6597,85000.0,M&T Bank
1300,7562,232000.0,BB&T
1301,8701,6000.0,USAA
1302,900,182000.0,Fifth Third Bank
1303,7074,188000.0,Citizens Bank
1304,3839,195000.0,Regions Bank
1305,9734,1275000.0,Comerica Bank
1306,2588,184000.0,Regions Bank
1307,6482,85000.0,Union Bank
1308,7324,6000.0,Regions Bank
1309,7751,56000.0,Chase Bank
1310,189,162000.0,BMO Harris
1311,9766,290000.0,Fifth Third Bank
1312,3674,22000.0,American Express
1313,6774,72000.0,PNC Bank
1314,9478,253000.0,Bank of America
1315,5378,83000.0,TD Bank
1316,1602,40000.0,Citibank
1317,3448,16000.0,Wells Fargo
1318,4865,508000.0,Navy Federal Credit Union
1319,7253,47000.0,Barclays
1320,4272,230000.0,Regions Bank
1321,696,175000.0,BB&T
1322,4535,356000.0,Comerica Bank
1323,9576,61000.0,TD Bank
1324,3255,300000.0,TD Bank
1325,2845,196000.0,Discover
1326,679,50000.0,Regions Bank
1327,4086,283000.0,Huntington Bank
1328,161,165000.0,Ally Financial
1329,5986,172000.0,Navy Federal Credit Union
1330,6647,22000.0,First National Bank
1331,9095,77000.0,Ally Financial
1332,1746,701000.0,M&T Bank
1333,389,392000.0,State Farm Bank
1334,3920,75000.0,Synchrony Financial
1335,6259,436000.0,Fifth Third Bank
1336,7177,148000.0,State Farm Bank
1337,916,410000.0,KeyBank
1338,2920,117000.0,State Farm Bank
1339,5701,84000.0,Navy Federal Credit Union
1340,7424,67000.0,TD Bank
1341,3209,363000.0,BMO Harris
1342,2633,88000.0,Capital One
1343,4974,81000.0,Discover
1344,4969,138000.0,Huntington Bank
1345,9004,184000.0,Synchrony Financial
1346,6710,619000.0,KeyBank
1347,3944,730000.0,Union Bank
1348,3350,7000.0,PNC Bank
1349,1979,50000.0,Zions Bank
1350,2839,60000.0,Capital One
1351,4308,213000.0,USAA
1352,1716,8000.0,Huntington Bank
1353,5279,347000.0,Comerica Bank
1354,5752,108000.0,Chase Bank
1355,5270,79000.0,Wells Fargo
1356,1970,371000.0,Ally Financial
1357,9379,103000.0,Citizens Bank
1358,5335,66000.0,TD Bank
1359,2317,473000.0,USAA
1360,4372,46000.0,Goldman Sachs
1361,5535,489000.0,KeyBank
1362,729,341000.0,HSBC
1363,7473,466000.0,Barclays
1364,4907,195000.0,First National Bank
1365,866,465000.0,Union Bank
1366,8675,154000.0,Chase Bank
1367,2714,25000.0,USAA
1368,8294,42000.0,Barclays
1369,697,557000.0,Wells Fargo
1370,9841,546000.0,American Express
1371,2024,118000.0,BB&T
1372,6905,201000.0,Barclays
1373,9547,75000.0,State Farm Bank
1374,6822,321000.0,Regions Bank
1375,2688,209000.0,US Bank
1376,4895,668000.0,USAA
1377,5700,551000.0,Ally Financial
1378,5258,264000.0,Capital One
1379,6100,61000.0,Chase Bank
1380,6403,170000.0,Union Bank
1381,1224,154000.0,Huntington Bank
1382,6270,92000.0,Santander
1383,6519,127000.0,KeyBank
1384,5420,52000.0,Regions Bank
1385,9916,115000.0,Capital One
1386,193,304000.0,HSBC
1387,4386,114000.0,Bank of America
1388,1777,95000.0,BMO Harris
1389,2754,1000.0,Navy Federal Credit Union
1390,8605,380000.0,Comerica Bank
1391,5165,412000.0,Barclays
1392,5336,39000.0,M&T Bank
1393,4386,125000.0,Capital One
1394,5695,25000.0,Wells Fargo
1395,2245,123000.0,Ally Financial
1396,8063,399000.0,Chase Bank
1397,7457,91000.0,Ally Financial
1398,1462,271000.0,Citibank
1399,5572,57000.0,Santander
1400,7830,206000.0,State Farm Bank
1401,8736,132000.0,Chase Bank
1402,6020,214000.0,Synchrony Financial
1403,664,508000.0,US Bank
1404,2238,4000.0,Fifth Third Bank
1405,7583,215000.0,Goldman Sachs
1406,2524,199000.0,TD Bank
1407,4285,49000.0,Capital One
1408,4414,45000.0,Union Bank
1409,1777,61000.0,Citibank
1410,7840,391000.0,Bank of America
1411,9358,122000.0,Goldman Sachs
1412,3746,1140000.0,Citizens Bank
1413,1124,218000.0,Chase Bank
1414,4627,125000.0,Wells Fargo
1415,2312,131000.0,Comerica Bank
1416,1543,49000.0,Ally Financial
1417,192,100000.0,SunTrust
1418,2991,160000.0,Discover
1419,4998,54000.0,TD Bank
1420,2843,57000.0,KeyBank
1421,8543,257000.0,TD Bank
1422,7219,93000.0,Santander
1423,2227,51000.0,Goldman Sachs
1424,2365,1761000.0,PNC Bank
1425,387,180000.0,Bank of America
1426,8650,217000.0,Navy Federal Credit Union
1427,2571,84000.0,Discover
1428,3180,76000.0,TD Bank
1429,7406,82000.0,Citibank
1430,4280,57000.0,Bank of America
1431,3534,232000.0,Navy Federal Credit Union
1432,5163,49000.0,Zions Bank
1433,144,204000.0,USAA
1434,1122,238000.0,Bank of America
1435,6432,268000.0,Chase Bank
1436,4617,380000.0,Regions Bank
1437,3430,415000.0,Ally Financial
1438,3854,233000.0,Zions Bank
1439,7167,95000.0,Navy Federal Credit Union
1440,1650,413000.0,Comerica Bank
1441,2682,221000.0,Fifth Third Bank
1442,3687,271000.0,State Farm Bank
1443,436,644000.0,State Farm Bank
1444,4308,217000.0,Capital One
1445,3675,89000.0,SunTrust
1446,5435,843000.0,Wells Fargo
1447,359,167000.0,First National Bank
1448,6915,203000.0,Santander
1449,7087,8000.0,SunTrust
1450,9101,711000.0,Barclays
1451,2346,221000.0,Union Bank
1452,1278,121000.0,PNC Bank
1453,9718,231000.0,BMO Harris
1454,1623,826000.0,Synchrony Financial
1455,2589,77000.0,Synchrony Financial
1456,8437,252000.0,Navy Federal Credit Union
1457,8720,200000.0,State Farm Bank
1458,5397,568000.0,First National Bank
1459,3416,601000.0,M&T Bank
1460,3712,688000.0,Navy Federal Credit Union
1461,7350,524000.0,Capital One
1462,3482,85000.0,Wells Fargo
1463,4345,580000.0,First National Bank
1464,3416,605000.0,Ally Financial
1465,1947,341000.0,SunTrust
1466,5615,36000.0,Santander
1467,4631,96000.0,Bank of America
1468,3587,358000.0,Discover
1469,3907,224000.0,USAA
1470,1541,8000.0,Comerica Bank
1471,1618,94000.0,SunTrust
1472,6292,109000.0,Capital One
1473,4816,43000.0,TD Bank
1474,6640,874000.0,PNC Bank
1475,8284,214000.0,Union Bank
1476,6444,661000.0,Discover
1477,1653,143000.0,Capital One
1478,7920,465000.0,Navy Federal Credit Union
1479,7321,618000.0,Huntington Bank
1480,5602,35000.0,BMO Harris
1481,1557,134000.0,Navy Federal Credit Union
1482,9002,99000.0,Zions Bank
1483,727,298000.0,KeyBank
1484,3487,56000.0,Zions Bank
