customer_id,product_id,interaction_type,engagement_score,time_spent_seconds,date_time,device_type,features_used,conversion_status
9889,73,View,16.03,25,2023-01-26 07:42:46,Google Pixel,"Amortization Schedule, Documents, Application Status",False
7068,65,Click,22.23,12,2024-12-25 18:41:26,Windows PC,"Application Status, Vehicle Valuation, Payment Schedule",True
392,4,View,41.13,20,2024-03-06 16:29:28,Samsung Galaxy,Payment Schedule,False
207,97,Apply,43.6,79,2024-01-25 04:31:20,iPad,Coverage Details,False
3712,96,Download,50.91,19,2024-09-05 05:54:16,Google Pixel,"Policy Documents, Claims",True
7175,67,Click,36.28,2,2023-06-01 17:56:32,Google Pixel,Payment Schedule,True
98,68,View,35.05,2,2024-05-07 05:46:05,iPhone,"Payment Schedule, Documents, Application Status",False
2484,50,Calculate,70.25,137,2024-08-02 08:39:56,iPhone,"Application Status, Payment Schedule, Loan Calculator",True
8053,51,Download,20.5,62,2023-03-08 09:14:26,MacBook,"Rate Comparison, Payment Schedule",False
472,15,Compare,46.72,428,2025-03-12 15:29:34,iPad,Cash Advance,True
383,59,Click,25.35,32,2025-04-29 06:17:12,Samsung Galaxy,"Rate Comparison, Payment Schedule",False
9817,20,Compare,68.07,253,2023-08-05 17:02:04,Windows PC,Statements,True
614,34,View,25.11,14,2024-08-21 11:08:04,MacBook,"Automatic Transfers, Interest Calculator, Tax Documents",False
3356,39,View,36.22,12,2025-04-06 01:35:37,MacBook,"Tax Documents, Goal Setting, Statements",True
2720,78,Click,28.07,52,2024-09-15 13:28:44,Windows PC,Amortization Schedule,False
92,13,Click,42.99,55,2024-03-21 06:53:48,Windows PC,"Balance Transfer, Cash Advance",True
6430,10,Share,4.94,94,2024-11-29 02:44:42,Samsung Galaxy,"Cash Advance, Statements, Balance Transfer",False
7917,2,Chat,46.58,50,2024-03-15 08:11:43,Windows PC,Payment Schedule,True
5014,63,Calculate,55.27,37,2023-08-12 05:08:01,iPhone,"Documents, Payment Schedule, Application Status",False
4189,85,Click,23.6,3,2023-06-30 00:43:28,Samsung Galaxy,"Trade, Portfolio Performance, Tax Documents",False
4552,92,Compare,56.76,211,2024-08-14 00:01:36,iPhone,Coverage Details,False
3409,32,View,23.03,24,2023-10-24 06:59:52,Google Pixel,Automatic Transfers,True
3843,82,Calculate,88.68,67,2024-01-26 15:24:31,MacBook,"Research, Asset Allocation",False
4816,78,View,21.15,17,2023-07-27 20:36:16,iPhone,Mortgage Calculator,False
6201,98,View,45.97,3,2023-10-24 08:35:13,iPhone,"Claims, Coverage Details",False
3386,88,Click,5.23,76,2024-03-14 05:50:08,iPad,"Asset Allocation, Portfolio Performance",False
2762,81,Apply,64.12,220,2023-04-15 09:20:19,Android Tablet,"Portfolio Performance, Research, Trade",True
9347,77,Compare,32.02,568,2024-08-08 17:40:26,iPhone,Mortgage Calculator,False
6409,3,Chat,72.0,121,2024-10-10 00:33:47,MacBook,"Balance Transfer, Payment Schedule, Rewards Calculator",False
7461,59,Apply,77.83,204,2023-01-23 01:52:40,iPhone,"Rate Comparison, Payment Schedule, Application Status",True
2443,67,View,65.72,50,2023-07-19 07:09:33,Google Pixel,Application Status,True
6200,39,Click,14.38,16,2024-10-27 05:04:26,Windows PC,Goal Setting,False
2999,51,View,53.54,27,2024-09-17 03:56:41,MacBook,"Rate Comparison, Loan Calculator",False
6160,3,Apply,79.87,308,2023-06-01 06:53:42,Google Pixel,Statements,True
8548,96,Click,41.92,201,2024-10-30 11:26:45,iPhone,"Premium Calculator, Policy Documents, Coverage Details",True
7478,91,View,24.23,23,2025-01-09 07:40:47,iPhone,"Account Management, Claims, Coverage Details",False
7248,2,Apply,48.71,99,2023-08-02 17:58:46,Windows PC,"Rewards Calculator, Statements, Cash Advance",False
8860,80,View,30.54,8,2023-09-09 05:28:39,Samsung Galaxy,"Documents, Rate Comparison",False
8938,27,Click,42.91,27,2024-10-05 13:49:28,Google Pixel,Transaction History,False
1543,13,View,21.52,18,2024-03-22 10:36:09,Google Pixel,"Statements, Cash Advance",False
9831,70,Click,22.29,11,2024-06-18 05:45:07,iPhone,Documents,True
8041,21,Compare,39.39,296,2023-11-02 03:03:56,Windows PC,Transaction History,True
2107,93,View,27.09,18,2024-08-08 08:11:23,iPad,"Account Management, Coverage Details",True
8946,98,Click,53.74,32,2025-04-02 16:29:09,Windows PC,"Premium Calculator, Account Management",False
968,76,View,51.73,141,2023-10-27 15:57:01,iPad,Mortgage Calculator,True
481,42,View,37.83,15,2024-12-07 17:27:08,iPhone,"Automatic Transfers, Tax Documents",False
3333,75,Click,27.21,13,2023-02-27 07:47:45,Android Tablet,Amortization Schedule,False
6371,68,Download,52.2,17,2025-03-21 19:04:42,iPad,Application Status,False
6877,13,View,42.57,31,2024-01-12 10:32:54,iPhone,"Rewards Calculator, Cash Advance",True
6966,34,Compare,51.09,289,2024-05-16 18:26:57,iPhone,"Goal Setting, Tax Documents",False
1698,75,Click,23.57,9,2023-10-28 10:31:06,Windows PC,"Application Status, Amortization Schedule, Documents",False
215,93,View,18.26,3,2023-02-22 21:33:31,iPad,"Premium Calculator, Coverage Details, Policy Documents",False
456,81,View,35.31,10,2024-08-25 16:50:41,Google Pixel,"Trade, Asset Allocation",False
9280,79,Click,19.39,11,2024-06-04 11:00:14,iPhone,Application Status,False
7201,65,Click,48.49,9,2024-08-08 00:31:04,iPad,"Documents, Vehicle Valuation, Payment Schedule",True
6461,39,Click,8.01,2,2024-01-11 01:00:46,Google Pixel,Interest Calculator,False
3001,39,View,22.87,14,2023-11-27 14:15:04,Samsung Galaxy,"Interest Calculator, Tax Documents, Automatic Transfers",False
259,39,Click,38.45,18,2023-02-23 02:53:48,iPhone,"Interest Calculator, Tax Documents",False
5872,85,Click,44.29,2,2024-07-13 08:53:30,MacBook,"Trade, Research, Portfolio Performance",False
1826,54,Click,8.3,12,2024-09-03 15:50:50,iPhone,"Loan Calculator, Payment Schedule, Documents",False
1747,10,Click,16.8,6,2024-12-06 04:46:01,Windows PC,Balance Transfer,False
9126,56,Download,48.27,87,2023-01-17 04:14:31,Google Pixel,"Rate Comparison, Documents, Payment Schedule",True
6525,95,Click,37.84,10,2023-05-14 01:05:55,iPhone,"Policy Documents, Account Management",True
5978,87,Click,35.92,8,2023-04-03 16:14:49,iPad,"Trade, Tax Documents",False
6931,97,Calculate,50.55,86,2025-02-26 13:54:21,MacBook,"Premium Calculator, Policy Documents",False
5191,92,Click,39.34,6,2023-10-02 08:51:14,Windows PC,"Account Management, Claims, Policy Documents",False
1839,66,View,9.44,36,2025-01-08 14:17:36,Android Tablet,"Loan Calculator, Vehicle Valuation",False
7844,27,View,19.39,11,2025-01-18 11:26:30,MacBook,Alerts,False
369,60,Click,45.12,72,2023-10-27 05:50:29,Samsung Galaxy,"Rate Comparison, Application Status",True
8224,78,Click,14.97,1,2023-06-29 11:14:58,Samsung Galaxy,"Rate Comparison, Mortgage Calculator",False
3180,7,Calculate,86.21,353,2023-07-08 21:52:50,Google Pixel,"Statements, Balance Transfer, Cash Advance",True
2664,47,Click,25.58,17,2024-07-17 16:19:07,Google Pixel,"Documents, Payment Schedule, Rate Comparison",False
6262,80,View,60.5,49,2024-02-06 19:08:24,iPhone,"Documents, Amortization Schedule, Mortgage Calculator",True
6313,55,View,1.0,6,2024-02-14 20:51:52,iPhone,"Application Status, Documents",False
9020,80,Apply,60.53,234,2023-08-18 16:45:08,Google Pixel,"Application Status, Amortization Schedule, Rate Comparison",True
2419,10,View,38.65,5,2023-09-17 06:18:15,MacBook,"Balance Transfer, Rewards Calculator",False
2478,92,Click,33.93,60,2023-12-01 05:08:33,Samsung Galaxy,Policy Documents,False
7476,19,Click,37.1,9,2024-04-02 05:15:39,iPad,"Cash Advance, Payment Schedule",False
689,71,View,33.41,8,2023-09-20 08:57:25,Android Tablet,"Amortization Schedule, Documents, Application Status",False
5506,75,Apply,51.58,158,2023-11-11 11:58:32,Samsung Galaxy,Documents,False
9821,82,Calculate,56.22,29,2024-04-10 00:38:35,Windows PC,"Research, Tax Documents",True
5776,96,View,5.32,36,2023-08-30 14:17:39,iPad,"Account Management, Premium Calculator",False
4817,81,Click,40.26,10,2025-03-16 21:56:44,Google Pixel,"Portfolio Performance, Tax Documents",True
9035,70,View,32.34,13,2023-04-04 12:48:07,Samsung Galaxy,Application Status,False
2234,26,View,9.06,31,2025-03-16 12:44:14,MacBook,"Transaction History, Bill Pay",False
1750,91,Download,41.88,86,2023-08-11 09:56:09,Windows PC,"Policy Documents, Coverage Details, Account Management",False
3269,16,Download,46.12,149,2023-09-19 04:46:01,Samsung Galaxy,"Balance Transfer, Statements, Payment Schedule",True
7004,93,View,19.55,26,2024-03-17 07:32:20,Windows PC,"Premium Calculator, Coverage Details",False
3784,80,Calculate,79.55,355,2024-11-23 16:17:46,Samsung Galaxy,"Application Status, Rate Comparison, Amortization Schedule",True
6805,67,View,43.88,22,2023-01-08 01:01:21,iPhone,"Vehicle Valuation, Application Status, Loan Calculator",False
251,98,Click,7.88,68,2024-06-06 21:01:20,iPhone,"Claims, Coverage Details, Account Management",False
5732,14,View,42.71,4,2024-08-01 13:09:45,iPhone,"Balance Transfer, Rewards Calculator",True
7017,35,Compare,54.03,202,2024-11-30 22:20:53,iPad,"Tax Documents, Automatic Transfers, Goal Setting",True
4254,96,Click,30.02,60,2023-11-08 07:20:22,Windows PC,"Coverage Details, Account Management, Policy Documents",False
3835,45,Click,35.52,90,2025-01-17 08:51:01,iPhone,"Tax Documents, Statements",False
3957,72,Calculate,53.66,70,2023-08-06 01:34:09,iPhone,Mortgage Calculator,False
4792,38,Compare,46.8,55,2023-09-18 11:45:59,iPhone,Tax Documents,True
4329,28,View,18.19,4,2025-04-28 07:07:05,iPhone,"Transaction History, Alerts, Check Deposit",False
4588,42,Share,6.8,66,2025-01-08 00:06:32,iPhone,"Goal Setting, Statements",False
5207,57,View,36.5,27,2025-03-14 20:40:54,iPhone,"Application Status, Payment Schedule, Rate Comparison",False
8997,4,View,64.63,36,2025-03-06 15:00:09,Google Pixel,"Balance Transfer, Payment Schedule, Statements",True
5064,88,Click,29.92,10,2025-03-05 08:59:19,iPhone,Tax Documents,False
4928,15,Download,56.31,180,2025-04-19 05:27:06,Windows PC,Cash Advance,True
6114,100,Share,14.81,229,2023-01-01 07:57:35,Windows PC,"Account Management, Policy Documents, Premium Calculator",False
3235,32,View,33.57,35,2024-10-16 04:49:06,Windows PC,"Goal Setting, Automatic Transfers",True
5291,16,Calculate,54.76,53,2025-03-09 19:36:33,Windows PC,"Rewards Calculator, Balance Transfer, Cash Advance",True
6450,47,Apply,50.17,46,2024-11-01 01:15:02,iPad,"Payment Schedule, Documents",False
2152,72,Compare,73.08,228,2023-12-18 05:39:24,Samsung Galaxy,Amortization Schedule,False
606,92,View,41.6,16,2023-04-25 16:22:28,iPhone,"Coverage Details, Premium Calculator",False
2437,75,Apply,48.11,212,2024-09-10 05:51:01,MacBook,"Mortgage Calculator, Amortization Schedule",False
5069,79,Click,2.33,74,2023-05-03 08:44:31,iPhone,Amortization Schedule,False
3627,10,View,21.3,34,2023-05-29 10:28:34,Samsung Galaxy,"Rewards Calculator, Payment Schedule, Cash Advance",False
7407,57,Compare,47.62,77,2025-02-25 11:02:10,iPhone,"Loan Calculator, Rate Comparison",False
4352,37,Click,53.02,16,2025-01-14 04:00:53,Google Pixel,"Statements, Interest Calculator",True
182,49,View,24.88,26,2024-10-28 14:52:54,MacBook,"Application Status, Payment Schedule",False
6658,61,Click,51.48,101,2024-12-12 08:16:28,Samsung Galaxy,"Payment Schedule, Loan Calculator, Documents",False
6048,7,Compare,47.6,132,2023-08-03 22:05:31,iPhone,"Rewards Calculator, Payment Schedule",False
2883,45,View,35.47,18,2023-10-09 13:21:45,Samsung Galaxy,Interest Calculator,True
2345,49,Click,20.09,17,2024-11-26 00:43:14,iPhone,Loan Calculator,True
3478,26,View,33.09,8,2024-02-13 16:59:07,Android Tablet,"Bill Pay, Money Transfer, Alerts",False
4847,54,View,32.95,38,2024-09-23 13:55:13,MacBook,Documents,True
6442,8,Click,28.67,22,2023-01-22 01:12:51,MacBook,"Statements, Cash Advance, Rewards Calculator",False
7811,39,View,61.0,93,2024-11-01 14:23:37,Samsung Galaxy,"Tax Documents, Statements, Interest Calculator",False
2779,9,Click,11.98,2,2024-02-21 07:56:47,iPhone,"Statements, Payment Schedule, Rewards Calculator",True
1222,14,Apply,65.43,179,2024-11-13 17:48:01,iPhone,Rewards Calculator,False
563,39,View,48.89,17,2024-01-29 15:16:18,iPad,"Goal Setting, Statements, Interest Calculator",True
6482,12,Compare,36.99,119,2024-05-19 03:54:04,iPhone,Statements,True
9015,59,Compare,66.88,1063,2023-07-27 15:38:05,iPad,Payment Schedule,True
4042,85,View,42.39,14,2024-09-11 03:07:21,Windows PC,Research,False
7373,82,Click,20.13,17,2024-07-14 15:18:07,iPhone,"Research, Tax Documents, Portfolio Performance",True
4580,80,Download,62.62,35,2023-03-14 21:12:19,iPhone,"Rate Comparison, Documents",True
3938,22,View,20.14,61,2023-03-17 14:06:54,Windows PC,"Transaction History, Money Transfer",True
3162,73,Click,19.01,5,2023-06-25 05:06:11,Samsung Galaxy,"Rate Comparison, Application Status, Mortgage Calculator",False
5498,83,Click,35.4,8,2023-01-21 11:24:19,Windows PC,"Asset Allocation, Portfolio Performance, Research",False
4160,19,Download,47.07,30,2023-07-31 07:40:32,iPad,"Balance Transfer, Statements",True
344,4,Click,25.83,19,2024-11-09 10:12:29,Samsung Galaxy,"Statements, Balance Transfer",True
2507,75,View,22.45,41,2023-03-20 00:46:54,iPhone,"Mortgage Calculator, Amortization Schedule, Application Status",False
8787,25,Compare,51.98,144,2024-10-05 11:06:47,Windows PC,"Money Transfer, Alerts, Bill Pay",False
6313,34,View,25.93,16,2025-03-22 20:58:13,iPad,"Goal Setting, Automatic Transfers",False
5304,42,View,17.15,3,2023-02-28 09:43:58,Windows PC,"Interest Calculator, Tax Documents",False
3532,73,View,66.61,37,2023-07-15 01:27:19,Google Pixel,Rate Comparison,True
6106,54,Click,44.43,200,2023-01-01 15:55:23,iPad,"Loan Calculator, Rate Comparison, Payment Schedule",False
9873,81,Click,24.61,27,2024-06-02 09:12:30,Samsung Galaxy,Research,False
5133,56,Click,7.25,6,2024-09-30 04:43:32,iPad,Payment Schedule,False
4357,78,Chat,73.1,276,2024-12-25 06:19:21,Android Tablet,"Documents, Rate Comparison, Application Status",False
851,9,Click,59.88,74,2024-12-20 14:23:39,Samsung Galaxy,Payment Schedule,True
3848,49,Chat,53.86,174,2024-06-24 15:42:38,iPhone,"Loan Calculator, Payment Schedule, Documents",False
3711,92,Click,5.7,33,2024-08-22 01:45:02,Windows PC,Premium Calculator,False
2437,28,Download,29.52,17,2024-05-28 00:10:35,iPhone,Check Deposit,False
2687,69,View,39.76,24,2025-03-27 11:22:07,Google Pixel,"Loan Calculator, Vehicle Valuation",True
8587,27,Apply,73.33,121,2023-05-27 15:22:52,Samsung Galaxy,"Transaction History, Money Transfer",True
2570,99,Click,21.04,10,2025-03-02 05:54:57,Windows PC,Policy Documents,False
634,73,View,1.0,79,2024-10-16 20:17:26,iPad,Amortization Schedule,False
5542,25,Download,24.36,40,2024-05-08 10:19:58,Google Pixel,"Alerts, Check Deposit",True
5693,20,View,1.0,5,2024-02-15 15:04:42,iPhone,"Rewards Calculator, Statements",False
5240,91,View,47.58,3,2023-03-01 05:06:48,iPhone,Policy Documents,False
5690,27,Download,52.53,60,2024-02-15 01:57:39,iPhone,"Alerts, Bill Pay, Money Transfer",True
9481,18,Click,5.9,10,2023-10-21 05:38:21,Windows PC,Payment Schedule,False
6188,38,View,11.03,26,2023-04-07 16:55:22,Windows PC,Goal Setting,False
7600,66,Click,59.01,66,2024-02-07 09:31:06,Samsung Galaxy,"Payment Schedule, Loan Calculator",True
629,48,Download,55.03,64,2023-04-17 04:22:11,iPhone,Application Status,True
3027,5,Compare,59.01,117,2024-07-23 09:20:03,Windows PC,"Rewards Calculator, Balance Transfer",True
1122,64,View,27.55,8,2025-02-04 19:04:16,Samsung Galaxy,"Payment Schedule, Application Status, Loan Calculator",False
3990,58,Click,17.19,6,2024-03-12 15:51:42,Google Pixel,"Rate Comparison, Documents, Payment Schedule",False
8013,69,View,26.48,25,2025-04-04 09:10:33,Google Pixel,Application Status,False
8245,59,Download,33.76,7,2024-09-15 10:39:24,MacBook,"Rate Comparison, Documents",False
2617,52,View,20.56,23,2024-07-29 09:27:29,iPhone,"Documents, Payment Schedule, Application Status",False
2250,73,View,44.71,9,2023-09-30 22:58:25,Windows PC,"Documents, Mortgage Calculator, Amortization Schedule",True
5039,86,Click,49.7,207,2024-03-17 01:20:08,iPhone,Portfolio Performance,True
2088,4,View,43.22,16,2024-09-05 16:23:06,Samsung Galaxy,Rewards Calculator,False
547,82,View,27.52,6,2024-03-21 17:18:28,Samsung Galaxy,"Research, Trade, Tax Documents",False
5652,57,Click,33.92,15,2025-02-25 14:52:01,iPad,"Payment Schedule, Loan Calculator, Documents",False
6691,69,Click,16.3,6,2024-05-12 06:06:14,Samsung Galaxy,"Payment Schedule, Application Status, Documents",False
8950,94,View,44.43,12,2025-02-04 16:11:06,Windows PC,"Account Management, Coverage Details, Claims",True
6126,16,Apply,78.68,232,2025-04-12 19:01:52,Google Pixel,"Balance Transfer, Rewards Calculator, Statements",True
9005,1,Click,42.79,20,2023-11-11 02:25:28,Samsung Galaxy,Balance Transfer,False
5509,65,View,33.41,16,2025-01-02 17:07:11,Samsung Galaxy,"Documents, Payment Schedule, Application Status",False
4706,62,Click,47.76,15,2023-02-12 02:41:26,Google Pixel,Application Status,False
8649,80,Compare,40.13,96,2024-04-02 19:00:10,iPhone,"Rate Comparison, Mortgage Calculator, Amortization Schedule",False
3759,44,View,53.52,65,2023-12-10 21:51:48,Samsung Galaxy,"Goal Setting, Automatic Transfers",False
6418,50,Compare,63.8,184,2024-12-14 20:50:30,Samsung Galaxy,"Loan Calculator, Rate Comparison",True
7445,46,Click,54.09,31,2023-05-25 18:24:35,Samsung Galaxy,Payment Schedule,False
1044,16,Download,38.67,27,2023-02-15 03:28:41,iPhone,Cash Advance,True
320,37,Click,22.75,23,2025-01-01 22:47:52,Samsung Galaxy,"Goal Setting, Interest Calculator, Automatic Transfers",True
8053,56,Download,49.22,33,2025-01-01 23:09:03,MacBook,"Application Status, Payment Schedule",False
9255,96,View,16.92,11,2025-02-01 10:25:15,iPhone,"Account Management, Policy Documents, Claims",False
6014,33,Click,31.27,12,2024-09-21 12:17:24,Windows PC,"Tax Documents, Goal Setting, Interest Calculator",False
2244,19,Calculate,73.13,615,2024-09-12 21:01:38,Windows PC,Statements,True
4816,44,Click,26.75,28,2025-01-02 18:00:02,iPhone,Goal Setting,False
7663,68,Apply,57.19,143,2024-08-10 12:21:21,Google Pixel,Loan Calculator,True
3238,1,Apply,72.91,93,2024-04-24 00:04:49,iPhone,"Rewards Calculator, Cash Advance",True
5514,76,View,27.72,28,2024-08-29 12:24:47,Windows PC,"Rate Comparison, Application Status, Mortgage Calculator",True
7554,31,View,56.87,92,2023-07-08 11:27:31,iPhone,"Automatic Transfers, Statements, Tax Documents",False
3274,30,Click,23.21,16,2023-04-21 19:29:26,iPhone,"Bill Pay, Check Deposit, Money Transfer",False
4385,49,View,17.44,34,2024-12-13 10:42:36,iPad,Documents,False
626,33,Download,39.41,46,2024-12-04 12:11:44,iPhone,Statements,True
3527,76,View,60.92,6,2024-08-30 04:02:55,iPad,"Amortization Schedule, Mortgage Calculator",False
1959,68,Click,1.0,28,2024-02-24 05:30:54,Android Tablet,"Documents, Payment Schedule, Vehicle Valuation",False
1253,15,View,43.34,16,2023-03-26 15:37:41,Samsung Galaxy,"Cash Advance, Statements",True
3835,45,Click,21.35,13,2023-06-02 10:21:36,Android Tablet,"Automatic Transfers, Goal Setting",False
2049,93,Click,29.42,5,2024-06-22 06:00:11,Google Pixel,Account Management,False
4589,8,Download,48.35,29,2023-11-22 07:24:48,Samsung Galaxy,Statements,False
5344,83,View,1.32,14,2024-10-10 07:17:51,Windows PC,"Trade, Asset Allocation",False
48,90,View,48.22,13,2023-10-14 23:41:18,Samsung Galaxy,"Portfolio Performance, Trade",True
7889,49,Click,19.34,3,2024-04-20 21:17:33,Windows PC,Application Status,False
6334,7,View,49.87,45,2024-03-12 21:04:52,iPad,"Rewards Calculator, Statements, Payment Schedule",True
